transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
5598.91,23,42672.07,18,14,20.91,electronics,0
3216.76,29,97327.2,16,11,18.71,travel,0
5550.96,43,89472.84,16,14,11.67,grocery,0
6603.8,33,40330.45,13,13,0.0,electronics,0
2217.95,44,74410.23,14,10,15.17,utilities,0
2011.22,24,29103.46,19,18,31.61,electronics,0
1789.15,18,93095.15,15,14,18.09,utilities,0
1586.52,40,75437.56,14,20,34.09,grocery,0
12568.63,36,148378.04,20,11,12.91,electronics,1
3610.28,26,106253.87,21,21,2.43,electronics,0
5241.36,39,75976.83,18,13,5.68,travel,0
14336.45,18,34401.68,20,11,7.88,travel,0
21371.18,42,126538.55,13,13,17.74,entertainment,0
3604.29,36,71476.32,23,8,4.03,electronics,0
4036.76,26,88929.79,20,11,12.14,electronics,0
2136.64,24,85809.45,13,16,1.39,electronics,0
7495.56,37,181325.0,18,23,9.29,utilities,0
6015.18,23,68644.24,13,10,3.75,grocery,0
9177.3,26,21040.97,14,13,13.34,utilities,0
7132.11,18,66619.37,15,12,7.17,electronics,0
6611.08,23,58663.13,13,14,2.04,travel,0
14681.92,49,23507.73,22,13,16.81,electronics,0
15801.22,40,83617.75,14,12,15.09,utilities,0
8851.24,18,71785.04,21,17,38.39,utilities,0
7163.53,42,58995.14,15,18,21.15,entertainment,0
3328.84,31,60298.26,15,15,15.15,grocery,0
3829.45,47,60752.24,11,12,4.76,utilities,0
7991.86,22,36103.09,13,13,6.3,travel,0
4445.61,24,45604.0,10,7,13.99,grocery,0
2182.64,23,35889.66,10,9,8.89,electronics,0
4853.15,25,162921.91,28,17,2.44,electronics,0
4557.59,23,112014.09,25,9,15.0,travel,0
4852.85,40,32983.03,11,16,0.74,travel,0
4955.32,28,127940.22,18,15,7.04,electronics,0
2946.91,22,41126.93,18,9,24.96,travel,0
4542.17,20,59440.83,14,23,41.6,utilities,0
14459.25,40,42872.2,32,16,31.28,travel,1
2404.25,32,250742.25,13,11,26.53,utilities,0
3340.49,29,64176.91,12,10,19.8,entertainment,0
21462.62,28,31236.5,29,2,102.45,electronics,1
8982.75,18,32119.53,28,1,61.7,travel,1
7657.73,18,72770.6,14,10,13.06,utilities,0
1160.14,30,148773.3,18,15,7.0,utilities,0
4372.03,18,110895.71,13,13,16.06,entertainment,0
4997.37,46,85005.2,10,23,12.72,utilities,0
7071.9,36,30566.25,12,9,15.13,entertainment,0
4038.83,26,42873.9,15,14,4.17,utilities,0
10271.37,50,19260.56,16,19,23.4,electronics,0
3112.29,36,90427.13,19,12,3.4,entertainment,0
6655.93,24,40868.77,13,16,20.81,travel,1
4502.11,23,65889.21,14,19,9.17,electronics,0
8078.43,49,27127.81,14,22,17.68,utilities,0
8220.17,42,111378.65,18,12,4.94,electronics,0
5949.02,19,188796.15,15,12,13.73,utilities,0
3109.75,33,86244.53,13,14,10.81,travel,0
2891.65,30,165287.1,14,10,0.62,grocery,0
3197.38,33,54402.86,19,11,15.38,grocery,0
2243.81,34,106096.06,13,18,13.46,electronics,0
12235.05,37,70073.36,13,10,9.83,travel,0
12861.35,50,33987.9,16,16,0.0,electronics,0
2071.42,18,75870.81,10,14,15.39,travel,0
4140.92,37,67414.01,14,17,3.61,entertainment,0
2678.75,26,79767.79,14,14,0.04,electronics,0
1994.66,26,120685.03,14,18,2.92,utilities,0
10797.49,23,36758.04,13,15,1.31,grocery,0
13797.02,18,61257.55,28,3,39.34,grocery,1
2009.51,43,23980.62,13,13,0.95,grocery,0
11340.03,32,81336.62,29,20,29.84,utilities,0
1906.43,30,80204.2,13,21,12.83,utilities,0
8579.3,55,174190.7,11,16,2.51,electronics,0
3205.4,29,72078.26,14,15,1.77,travel,0
5693.89,19,36428.11,15,14,13.26,utilities,0
6348.68,24,29010.03,11,17,11.56,grocery,0
3802.32,30,43542.48,20,11,9.47,travel,0
10302.78,31,71340.43,19,13,16.65,grocery,0
7881.38,18,26716.55,23,8,38.18,grocery,1
4248.9,39,70424.83,14,15,10.88,electronics,0
1967.38,25,107166.55,13,12,4.18,entertainment,0
5920.04,48,85435.21,16,11,13.75,utilities,0
16841.8,41,98365.69,15,15,14.91,travel,0
2662.9,23,183548.36,12,16,11.1,electronics,0
4932.4,33,46678.49,18,18,14.74,grocery,0
1777.55,24,53832.33,17,16,34.19,grocery,0
1714.36,26,88084.63,24,18,6.8,electronics,0
5601.33,30,48553.09,13,10,1.8,grocery,0
8499.23,26,43541.32,21,12,21.11,grocery,0
7280.86,33,44699.78,12,13,15.23,travel,0
9926.88,24,41619.65,10,5,23.09,entertainment,0
8699.16,48,56362.19,13,15,6.41,grocery,0
9878.27,18,20339.04,11,18,1.07,electronics,0
11701.97,18,142205.54,18,10,14.32,travel,0
4087.64,33,77854.51,16,11,2.7,travel,0
4824.49,51,75411.37,13,16,6.65,electronics,0
10009.38,21,19080.18,28,7,84.74,travel,1
7494.84,24,96024.45,13,9,12.8,utilities,0
1865.82,25,26134.42,14,12,1.61,electronics,0
10037.31,35,98837.38,25,2,83.84,grocery,1
4534.34,45,86014.7,16,13,28.22,entertainment,0
2936.26,36,37087.07,13,14,13.69,utilities,0
26477.23,28,58498.38,24,4,31.18,electronics,1
10776.49,24,59899.77,23,2,38.86,electronics,1
3310.01,33,46109.37,12,19,0.44,grocery,0
1646.14,31,51661.67,13,15,6.45,grocery,0
3960.94,28,144555.79,14,18,8.82,utilities,0
6728.44,27,26110.84,17,20,3.2,utilities,0
2766.89,18,52900.27,10,9,11.72,electronics,0
3880.81,32,33557.91,19,12,3.68,electronics,0
2317.47,35,112831.29,16,13,19.89,grocery,0
3432.01,21,79164.49,14,19,15.59,entertainment,0
2648.29,30,54740.48,9,14,34.99,entertainment,0
750.78,30,44580.6,13,15,0.0,electronics,0
3052.65,27,92705.77,16,12,17.65,utilities,0
3897.45,19,61558.4,16,13,27.18,travel,0
6655.22,24,64686.77,9,14,1.88,entertainment,0
1421.91,20,168636.6,14,17,4.03,grocery,0
3821.68,52,100416.36,14,17,4.63,electronics,0
3901.94,34,87857.88,13,12,0.59,electronics,0
8199.91,49,72915.13,16,18,5.57,electronics,0
2562.85,25,88443.59,13,18,10.93,utilities,0
14861.53,30,74397.06,14,14,3.75,travel,0
7787.22,29,38600.94,11,11,20.08,utilities,0
1813.73,18,48019.0,17,8,11.0,utilities,0
8899.7,45,81277.98,13,13,3.73,grocery,0
3884.74,42,25672.81,13,16,1.36,entertainment,0
3151.44,25,193962.3,18,14,0.85,utilities,0
4189.67,33,47692.06,13,12,3.69,travel,0
6551.41,31,46666.36,18,13,9.76,grocery,0
5499.82,30,57096.44,12,18,8.23,utilities,0
3390.55,55,35741.81,14,14,3.03,utilities,0
10340.73,33,38461.71,12,10,14.31,travel,0
6541.17,36,63047.23,21,4,21.5,travel,1
6756.61,24,48317.8,13,16,7.29,entertainment,0
9990.19,27,212310.02,13,11,30.48,travel,0
2217.17,34,62821.26,18,9,17.15,entertainment,0
4860.82,21,62180.03,23,5,87.95,travel,1
3588.83,48,124552.29,12,10,8.91,travel,0
14976.03,45,51952.76,13,19,11.75,entertainment,0
4075.39,26,33132.43,14,10,4.52,entertainment,0
6123.08,64,86422.38,12,10,20.02,travel,0
3945.62,30,30075.5,11,14,40.2,entertainment,0
13889.74,18,55898.09,23,9,16.75,travel,1
6010.57,19,54857.75,22,9,8.19,travel,1
4038.7,46,36771.69,19,20,7.63,electronics,0
3025.23,29,105809.78,13,11,15.03,travel,0
12404.52,47,57595.8,21,15,16.45,utilities,0
12248.34,27,96555.38,11,10,30.1,electronics,0
35938.37,44,57814.36,25,5,106.1,grocery,1
3331.36,21,68489.7,13,11,8.38,travel,0
12881.87,29,41605.44,20,17,8.16,entertainment,0
1316.31,26,141676.19,12,12,16.63,grocery,0
8941.51,18,98058.57,34,3,55.01,grocery,1
4354.97,39,82986.66,10,19,15.85,entertainment,0
5375.87,46,37113.07,14,15,27.1,entertainment,0
29752.86,37,36460.87,22,7,3.37,travel,0
3560.48,22,59547.44,12,17,5.21,electronics,0
4029.35,20,39274.6,14,11,3.59,electronics,0
4880.72,27,10801.47,10,17,33.02,grocery,0
3331.64,35,58608.6,13,12,0.74,utilities,0
8509.31,39,21927.29,19,21,7.56,utilities,0
3456.33,33,47604.9,14,10,12.73,utilities,0
2610.45,39,76756.4,20,11,4.04,travel,0
3658.98,30,176706.25,13,9,0.0,grocery,0
4111.49,34,54348.88,11,11,4.11,travel,0
5761.39,29,65757.63,13,13,27.88,travel,0
3312.77,31,78538.42,14,13,32.24,electronics,0
5697.24,36,44764.68,13,22,19.94,entertainment,0
12822.67,40,90226.57,14,14,17.31,electronics,0
4930.46,31,80052.08,11,18,4.78,entertainment,0
2903.21,49,44829.02,19,10,3.79,grocery,0
8357.1,38,36833.94,33,19,21.36,electronics,1
5568.09,34,33659.89,23,2,9.72,travel,1
2332.31,18,35125.24,18,11,2.69,travel,0
1421.98,30,71126.49,13,10,2.83,electronics,0
13288.84,25,31860.43,11,9,2.65,travel,0
11370.64,29,19710.82,33,1,31.64,travel,1
1715.19,32,43957.39,13,13,19.68,electronics,0
2223.23,39,50123.56,14,10,8.29,utilities,0
742.57,46,139983.75,21,17,12.26,grocery,0
3861.09,33,91202.17,21,11,18.96,travel,0
6588.65,32,34698.22,27,12,115.0,grocery,1
3785.37,44,43853.81,13,8,2.37,travel,0
1563.6,45,196531.88,14,17,3.5,travel,0
1540.55,20,34251.49,10,11,3.99,grocery,0
4410.82,33,108494.85,14,17,3.04,entertainment,0
3589.98,24,40017.9,14,13,16.8,grocery,0
3128.5,28,70340.54,14,21,1.9,travel,0
1872.72,28,57109.85,19,15,12.11,electronics,0
4447.72,25,27855.66,13,11,1.91,entertainment,0
3041.99,45,238546.05,17,22,24.65,grocery,0
13246.18,31,23473.54,23,1,16.0,travel,1
7259.87,49,37627.1,14,15,29.41,utilities,0
5352.33,32,16022.62,13,13,6.2,travel,0
6501.26,30,35169.81,30,16,45.4,travel,1
2959.54,41,62477.57,14,16,2.65,electronics,0
9946.19,48,163465.2,14,11,19.92,utilities,0
2658.39,27,85939.55,13,8,7.41,utilities,0
5113.13,33,79007.3,18,17,15.1,electronics,0
2056.55,53,144545.85,14,14,3.77,grocery,0
9235.49,39,115515.69,17,15,6.6,travel,0
2657.16,19,72499.41,14,16,29.82,grocery,0
1927.23,27,26765.36,18,9,25.51,grocery,0
4893.88,44,66735.78,18,16,4.09,electronics,0
2530.12,18,223445.26,11,13,17.8,utilities,0
2861.64,39,42531.22,14,14,13.42,utilities,0
2547.49,53,37339.14,19,12,15.2,grocery,0
2497.39,23,304509.27,14,15,15.89,utilities,0
1758.06,29,58941.06,14,15,2.98,grocery,0
7305.8,46,25430.12,35,14,23.62,electronics,1
2811.41,45,89598.11,14,15,18.44,entertainment,0
2917.05,25,75063.82,11,3,2.53,utilities,0
1671.59,34,109702.11,10,16,2.82,grocery,0
3027.33,22,55637.34,11,10,11.02,travel,0
7965.7,31,179231.2,10,7,2.69,entertainment,0
3183.93,29,115666.08,14,15,1.02,entertainment,0
7951.27,45,255746.73,10,15,7.18,utilities,0
4831.61,28,46895.09,11,16,2.38,travel,0
5007.79,19,35641.14,11,19,18.21,entertainment,0
12704.05,18,44395.35,13,16,11.63,utilities,0
7283.69,27,57125.53,14,17,7.21,electronics,0
2884.34,51,44367.47,13,15,8.21,utilities,0
2387.28,18,69742.54,13,12,2.98,travel,0
3866.03,35,90970.4,13,13,4.27,grocery,0
16324.55,28,90634.43,7,13,7.38,entertainment,0
3523.95,34,122418.14,11,8,14.21,entertainment,0
3995.51,33,63964.16,20,18,13.83,utilities,0
3322.46,25,44633.29,13,10,1.26,electronics,0
4082.7,34,96372.59,14,7,9.49,entertainment,0
2249.96,30,62091.06,15,9,12.98,travel,0
9704.51,18,92400.32,14,14,12.99,electronics,0
24866.41,23,62424.19,18,8,6.89,electronics,0
3523.93,38,48369.2,11,12,18.27,electronics,0
8060.0,20,116477.29,16,14,16.67,entertainment,0
6642.83,19,61016.44,13,19,33.35,electronics,1
3884.74,27,75898.46,13,12,13.52,utilities,0
2896.07,39,27326.84,11,18,15.14,utilities,0
7085.95,20,126457.05,28,16,31.07,electronics,1
2436.57,25,166009.35,13,13,2.94,entertainment,0
2169.51,33,50131.52,14,13,24.32,travel,0
4623.5,22,56476.71,11,11,1.42,travel,0
4667.69,22,76152.58,23,10,19.17,electronics,0
9338.43,26,19650.0,20,16,3.31,grocery,0
11904.86,39,54883.24,23,1,26.61,electronics,1
7192.94,44,93249.08,10,16,2.95,utilities,0
3739.29,25,29454.9,18,14,5.84,electronics,0
1694.3,28,39519.79,14,16,2.24,grocery,0
5458.45,18,61611.68,22,9,6.47,travel,0
3043.85,31,166521.03,12,15,29.85,grocery,0
4366.85,19,77472.73,12,21,0.71,electronics,0
2056.16,26,92497.69,14,12,15.64,utilities,0
8742.37,30,30305.05,18,15,15.17,travel,0
2784.56,28,24030.1,14,16,2.86,grocery,0
9941.69,25,48079.43,18,14,9.08,utilities,0
3488.64,33,43994.98,19,8,0.51,travel,0
4974.76,18,74412.13,15,13,28.6,entertainment,0
1935.31,28,25712.3,15,19,27.25,grocery,0
3503.82,24,50002.16,15,17,18.1,utilities,0
3413.74,18,70396.03,12,9,9.9,grocery,0
8030.64,27,27796.67,14,22,22.33,travel,0
7607.46,45,81016.32,14,21,9.28,grocery,0
8517.11,25,30799.24,25,14,121.52,electronics,1
4472.29,23,183820.73,14,9,20.3,utilities,0
3550.71,18,55687.92,13,12,2.15,utilities,0
783.77,22,86399.6,10,14,12.41,grocery,0
6191.47,34,49262.45,22,2,13.93,electronics,1
4067.51,23,27353.16,14,10,15.17,utilities,0
9661.74,34,41926.34,30,3,135.1,electronics,1
4957.63,29,22531.23,23,21,10.2,electronics,0
1081.96,23,88769.36,15,13,13.69,electronics,0
3683.08,52,77344.4,11,11,13.76,electronics,0
1669.31,27,69715.15,14,16,14.06,grocery,0
1698.56,33,34109.45,14,14,2.64,electronics,0
4349.01,39,138088.89,14,15,7.18,electronics,0
6947.77,23,30642.84,27,1,35.6,grocery,1
6333.36,42,53405.37,27,16,5.76,travel,0
4176.5,36,20472.85,11,17,16.66,utilities,0
6608.96,32,90898.41,13,8,2.15,electronics,0
2645.73,33,67197.08,14,13,19.67,utilities,0
2626.18,30,41047.33,20,7,7.43,entertainment,0
6770.42,33,54701.5,19,12,8.81,entertainment,0
5846.39,22,147555.8,13,15,7.92,travel,0
4352.6,27,101081.17,17,11,23.95,utilities,0
7818.96,22,61168.13,14,15,15.27,grocery,0
3106.53,19,97247.93,13,12,8.61,entertainment,0
5978.04,19,177486.07,11,15,11.32,electronics,0
2513.02,25,53769.05,14,9,2.16,grocery,0
3021.56,20,73535.95,13,10,6.27,entertainment,0
2260.69,47,84450.07,19,13,5.45,electronics,0
12714.88,18,29603.84,26,4,47.06,electronics,1
1939.55,32,338983.8,14,10,9.89,utilities,0
2533.27,28,101085.44,15,6,5.25,entertainment,0
3200.74,36,38730.77,13,18,19.2,utilities,0
9297.76,28,136521.38,13,8,14.92,entertainment,0
12920.84,30,67062.32,22,17,1.79,grocery,0
4641.98,38,62443.81,20,22,5.78,grocery,0
10477.14,19,33783.21,18,12,14.95,utilities,0
7684.59,27,171380.31,12,14,3.66,travel,0
7998.11,37,67611.83,13,17,0.45,electronics,0
7190.31,35,105473.69,31,17,7.31,electronics,0
14677.63,24,33021.68,20,6,75.21,travel,1
9566.2,35,119452.17,13,12,3.3,entertainment,0
1414.6,28,57527.61,14,19,7.9,utilities,0
2441.86,40,89106.25,14,12,14.91,electronics,0
4025.75,47,57463.05,8,11,1.37,travel,0
3033.42,33,42808.94,17,14,0.95,entertainment,0
19779.93,50,35032.37,26,3,17.5,electronics,1
7515.11,37,49557.54,14,15,18.55,entertainment,0
8859.82,29,65889.0,13,12,19.83,electronics,0
7068.7,34,215141.78,10,11,35.74,entertainment,0
5262.69,27,49555.56,12,15,13.79,utilities,0
2094.82,52,22726.02,11,13,10.9,entertainment,0
5370.18,19,102121.05,14,16,6.15,utilities,0
9604.84,22,49005.14,12,7,26.84,electronics,1
3461.16,35,50880.17,8,10,22.31,travel,0
6826.63,24,72346.18,21,2,40.42,electronics,1
5004.95,21,67965.12,30,8,30.11,electronics,1
3836.56,51,37006.94,17,18,9.54,electronics,0
6070.59,18,132727.72,20,12,33.87,travel,0
7393.57,46,42111.07,35,4,17.45,electronics,1
7702.62,32,82639.46,9,17,5.41,entertainment,0
2377.0,31,74690.05,11,10,25.67,travel,0
4837.97,30,71018.45,15,18,7.94,grocery,0
3902.46,26,33166.67,28,15,26.21,grocery,0
10894.57,43,56820.98,22,6,8.0,travel,1
5917.44,46,131489.1,13,16,18.38,entertainment,0
4036.69,23,32759.89,14,0,23.93,utilities,1
5427.43,18,69176.8,25,11,29.25,electronics,0
6502.04,25,77738.56,22,5,117.5,travel,1
2230.76,34,44147.21,12,20,17.77,grocery,0
2046.58,19,95809.3,15,16,3.59,entertainment,0
3362.5,39,139769.27,19,18,18.84,travel,0
4114.82,26,126640.23,16,15,19.48,utilities,0
10454.78,20,109630.18,14,12,13.84,entertainment,0
4801.73,32,60807.36,20,10,16.22,travel,0
5743.58,35,18890.57,14,8,2.17,electronics,0
15337.95,26,25945.24,18,13,21.96,travel,0
2034.41,59,15531.06,14,12,12.46,utilities,0
4486.16,45,85063.71,12,18,1.23,electronics,0
4507.37,36,37099.95,14,15,14.92,utilities,0
6010.23,42,34131.2,13,12,19.89,electronics,0
6160.28,42,64880.74,20,8,17.91,electronics,1
2848.3,24,39206.14,13,10,1.05,utilities,0
10529.52,28,103711.06,8,14,12.36,entertainment,0
8409.61,20,137518.67,12,13,23.39,utilities,0
3127.79,42,136716.73,14,8,15.13,utilities,0
22758.48,36,90944.26,20,10,2.74,travel,0
4716.0,29,48538.49,21,16,0.03,electronics,0
6311.44,27,159624.83,13,14,9.82,electronics,0
4975.92,45,55656.3,13,17,4.06,travel,0
7732.68,28,73375.63,17,11,19.13,entertainment,0
5992.14,31,79259.79,13,12,12.97,travel,0
3787.43,32,30591.29,29,7,26.55,electronics,1
9598.11,21,51812.35,30,15,3.95,travel,0
19677.17,18,85520.21,15,16,3.56,travel,0
7131.21,21,96762.43,27,19,0.8,electronics,0
3502.91,18,106832.67,11,12,14.33,travel,0
2270.68,41,100705.41,14,11,2.18,electronics,0
11584.03,19,77383.22,25,11,15.67,electronics,0
3257.13,24,52438.03,7,14,1.41,travel,0
9512.58,25,58414.12,13,14,14.23,grocery,0
2451.11,50,39696.7,14,8,16.09,entertainment,0
2282.93,27,51037.42,13,13,17.77,utilities,0
7068.05,22,31939.41,13,11,7.79,travel,0
5687.85,26,83398.99,17,14,11.9,travel,0
4999.61,53,88705.92,10,13,8.83,electronics,0
3444.96,18,93787.82,14,16,2.25,utilities,0
2263.81,48,57951.38,18,11,3.44,utilities,0
11179.44,19,62018.49,18,18,17.5,utilities,0
2668.22,32,102054.36,14,13,8.8,grocery,0
7785.01,57,46125.47,20,13,7.55,entertainment,0
9339.66,33,46054.11,33,9,1.27,electronics,0
12648.57,33,36731.5,20,15,1.96,travel,0
1536.53,26,41626.57,13,12,2.08,utilities,0
6452.98,28,157108.34,20,11,11.28,utilities,0
3020.79,37,76222.18,26,9,19.64,electronics,1
7626.81,49,75504.32,10,12,1.24,travel,0
1019.33,35,200633.82,12,12,25.53,utilities,0
10949.34,31,156088.32,28,10,26.23,electronics,0
14743.9,34,122020.18,29,4,88.87,grocery,1
2448.17,35,30382.25,12,12,15.69,travel,0
4324.68,30,223512.42,10,16,5.51,travel,0
4600.2,33,57269.81,20,17,7.58,travel,0
8552.81,27,82587.52,19,6,5.2,utilities,0
4051.84,30,37374.87,18,11,19.23,entertainment,0
904.85,29,45325.72,13,11,27.57,grocery,0
6715.06,34,55959.14,13,12,26.94,entertainment,0
2913.21,24,86864.66,13,23,15.15,utilities,0
9500.11,18,124560.89,21,9,7.97,utilities,0
2808.15,25,44120.71,13,18,8.44,entertainment,0
1872.98,46,204616.55,15,11,9.72,travel,0
12042.19,43,31517.55,25,17,8.74,electronics,1
10579.58,19,32501.7,20,5,91.6,grocery,1
29584.79,18,100933.75,27,2,43.71,grocery,1
4956.19,22,163606.86,10,11,21.86,utilities,0
1908.9,23,41348.28,21,9,13.86,electronics,0
2436.48,26,121567.89,13,20,0.24,electronics,0
5398.41,25,47109.93,13,16,14.69,entertainment,0
6396.25,30,43500.94,17,10,119.17,electronics,1
2566.22,24,102261.98,13,12,17.46,utilities,0
3346.03,40,51124.97,9,12,5.46,travel,0
2306.45,25,67088.21,13,8,7.75,entertainment,0
7852.71,40,69924.16,18,14,14.62,utilities,0
3003.21,30,63368.16,23,16,1.07,electronics,0
6043.47,19,311915.59,12,12,16.84,electronics,0
2844.0,32,45284.37,10,15,7.4,travel,0
2737.67,32,146270.8,13,9,13.85,entertainment,0
2548.11,31,80305.24,14,12,1.67,grocery,0
1884.95,51,316488.45,14,9,1.54,utilities,0
11547.1,33,73795.1,12,9,10.43,entertainment,0
10125.38,30,159761.0,14,12,20.15,travel,0
6051.27,32,40459.85,14,12,3.71,travel,0
6496.29,23,64598.89,15,14,12.03,utilities,0
21363.53,29,26990.85,22,5,19.94,electronics,1
10847.83,27,45771.44,12,14,23.06,travel,0
5538.13,30,36443.01,22,1,47.67,electronics,1
3554.27,23,121762.07,14,17,7.48,entertainment,0
1949.87,31,81210.77,12,19,1.89,utilities,0
9757.67,34,23578.07,14,8,17.73,travel,0
3661.28,24,71149.91,13,10,3.32,travel,0
15695.63,29,77874.96,19,13,16.72,travel,0
2616.84,22,31815.6,10,13,10.73,entertainment,0
5206.8,32,58874.12,9,20,31.04,travel,0
9603.51,31,230163.97,18,17,9.02,utilities,0
5514.51,23,84920.23,9,14,6.0,utilities,0
2964.64,25,61809.01,12,16,14.2,entertainment,0
1955.35,19,79649.16,15,14,9.48,utilities,0
2038.99,46,28970.63,10,17,1.28,utilities,0
4516.88,21,67171.34,18,8,10.61,utilities,0
4110.93,24,71797.12,13,12,3.72,utilities,0
11473.5,49,71293.26,21,11,30.27,utilities,0
2003.09,32,86383.12,16,8,4.65,electronics,0
1682.78,18,18310.24,12,10,9.48,utilities,0
4006.36,27,65980.91,21,20,12.05,utilities,0
3147.7,35,99441.79,14,13,3.22,utilities,0
3588.47,33,29013.24,14,14,3.56,entertainment,0
15582.92,30,21437.48,13,12,4.11,travel,0
5796.37,47,57143.05,23,16,3.89,utilities,0
5449.96,19,63744.39,14,13,11.94,electronics,0
1150.06,47,213688.72,15,15,15.2,utilities,0
5488.94,29,49660.72,20,10,18.68,travel,0
6315.77,18,208654.98,16,12,35.71,entertainment,0
2509.59,28,136196.97,15,12,14.68,grocery,0
8079.69,25,101076.28,14,12,4.04,utilities,0
2653.15,33,81537.6,7,19,5.95,electronics,0
2487.26,20,78350.42,12,17,8.57,travel,0
2892.48,30,74344.9,18,12,11.93,grocery,0
1934.2,22,106288.73,13,20,13.29,grocery,0
7475.23,35,20167.62,11,15,5.12,entertainment,0
882.71,25,35326.07,14,11,24.12,electronics,0
3807.93,37,93886.51,13,12,4.23,electronics,0
2068.55,51,91424.19,13,13,16.6,grocery,0
14353.84,22,70943.38,34,12,74.38,electronics,1
2152.82,30,40594.51,20,14,10.7,grocery,0
3459.13,23,106528.2,11,12,10.86,utilities,0
5283.37,19,30793.74,21,16,2.1,electronics,1
1828.79,18,71011.05,13,17,22.87,travel,0
5046.97,22,98289.32,14,14,3.77,travel,0
2727.06,18,37286.05,13,12,2.65,electronics,0
2268.74,48,65711.11,18,8,18.09,utilities,0
8580.65,19,25706.35,21,8,9.24,electronics,0
4133.81,32,30988.33,18,17,15.36,travel,0
3049.72,34,76533.59,16,18,13.52,entertainment,0
2707.69,19,69727.66,14,15,22.06,entertainment,0
9337.37,21,35781.69,26,2,21.36,electronics,1
4516.57,42,27167.13,20,14,2.63,utilities,0
10434.0,25,52868.41,11,16,39.44,utilities,0
4173.54,48,59975.38,10,11,15.08,entertainment,0
5176.26,38,139689.8,20,10,6.55,travel,0
7292.27,20,113671.34,15,10,26.66,entertainment,0
3982.09,19,95629.65,19,11,1.45,entertainment,0
13814.1,18,125064.68,13,3,0.85,electronics,0
1933.52,30,31887.66,12,10,3.35,grocery,0
2662.11,51,240595.23,14,15,7.57,utilities,0
4997.39,52,61040.32,11,18,26.99,grocery,0
4680.06,45,76636.63,11,7,16.47,entertainment,0
1981.05,48,130612.48,18,14,2.07,travel,0
2270.73,26,29484.89,21,14,1.15,utilities,0
2882.99,18,191370.45,12,11,19.55,electronics,0
3560.74,23,130419.09,13,15,5.65,travel,0
1485.08,35,133021.75,13,12,1.96,utilities,0
1836.73,30,44874.27,20,9,30.08,travel,0
1811.96,27,95217.3,14,10,23.51,entertainment,0
8149.6,31,105626.77,28,19,23.43,entertainment,0
11765.07,45,72086.9,14,12,19.36,electronics,0
2817.76,32,42873.47,16,17,32.02,utilities,0
4639.85,24,46259.73,14,13,3.2,electronics,0
2675.06,25,48651.76,15,13,6.93,grocery,0
8626.43,20,63903.6,10,20,20.44,entertainment,0
2039.88,29,142225.02,18,16,2.75,electronics,0
7240.25,28,33465.05,22,0,19.06,travel,1
6942.57,21,57128.73,15,13,8.45,travel,0
1313.35,51,95612.38,14,10,9.76,utilities,0
6229.05,32,63890.46,15,12,13.77,utilities,0
2230.37,43,42422.92,30,4,27.05,electronics,1
10649.64,18,70630.09,23,11,20.56,travel,1
2162.47,30,25904.59,12,11,2.28,entertainment,0
9896.48,35,38261.43,27,7,47.22,travel,1
